ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2022-09-22T23:20:02Z,henwttch,"iOS 15.6.1 (iPhone11,8)",144980,US,107.77.208.204,unknown,That's Our Lamp,Mitski,Laurel Hell,spotify:track:0qKkNCAbQRtFBpv1FinCt8,,,,trackdone,trackdone,True,,False,1663888656198,False
2017-02-08T21:03:17Z,henwttch,"iOS 9.3.5 (iPhone8,1)",155253,US,66.87.77.52,unknown,Hold Me Tight,Evan Rachel Wood,Across The Universe,spotify:track:5TPVVJDa1yo7zVTNHMLWGZ,,,,trackdone,trackdone,True,,False,0,False
2018-09-28T06:23:05Z,henwttch,"iOS 11.2.6 (iPhone9,1)",3599,US,147.126.10.153,unknown,Mariners Apartment Complex,Lana Del Rey,Mariners Apartment Complex,spotify:track:4UAW2gObi5o6sJla0qZpPn,,,,clickrow,endplay,False,,False,1538115778540,False
2017-04-30T05:31:06Z,henwttch,Windows 7 (6.1.7601; x64; SP1; S),105424,US,143.195.251.145,unknown,Drummer Boy,MisterWives,Drummer Boy,spotify:track:5UAlGjDIWAmZC073MXlm15,,,,trackdone,fwdbtn,True,,False,1493530177359,False
2015-12-08T01:35:52Z,henwttch,"iOS 8.4 (iPhone5,3)",225466,US,166.175.190.55,unknown,ScheiBe,Lady Gaga,Born This Way,spotify:track:1RFXENx9ILC6PECmNhEstC,,,,trackdone,trackdone,True,False,False,0,False
2021-03-22T01:53:46Z,henwttch,"iOS 14.4 (iPhone11,8)",2345,US,108.204.107.107,unknown,Pulaski at Night,Andrew Bird,I Want to See Pulaski at Night,spotify:track:3v6NuKeDbFbaq1lNjw3XtR,,,,fwdbtn,fwdbtn,False,,False,1616378022999,False
2019-03-21T07:32:23Z,henwttch,"iOS 12.1.2 (iPhone9,1)",222413,US,147.126.10.153,unknown,Down With the Clique,Solange,When I Get Home,spotify:track:3803fF96TYnzkSMA0M0L5H,,,,backbtn,trackdone,False,,False,1553153321489,False
2019-05-01T00:58:41Z,henwttch,"iOS 12.2 (iPhone9,1)",1578,US,73.36.189.15,unknown,Sailor Song,Regina Spektor,Soviet Kitsch,spotify:track:787gq4ruJ7dvxxv1gijJtV,,,,fwdbtn,fwdbtn,False,,False,1556672318973,False
2021-01-09T08:04:00Z,henwttch,"iOS 14.2 (iPhone11,8)",4040,US,108.204.107.107,unknown,Millennium,Robbie Williams,I've Been Expecting You,spotify:track:1nrackcWUBo87xecPgry2G,,,,clickrow,endplay,False,,False,1610179435637,False
2020-07-18T05:42:27Z,henwttch,"iOS 13.5.1 (iPhone11,8)",256666,US,108.204.107.107,unknown,Breathe,FKA twigs,EP1,spotify:track:2PV6oUcmFuUTk9D1WWwijy,,,,trackdone,trackdone,False,,False,1595050690073,False
2021-02-26T20:54:21Z,henwttch,"iOS 14.4 (iPhone11,8)",246666,US,107.77.209.191,unknown,Bad Body Double,Imogen Heap,Ellipse,spotify:track:5AruSyMxJ7YkztSFuWHhDv,,,,trackdone,trackdone,True,,False,1614372613443,False
2020-04-19T04:20:52Z,henwttch,"iOS 13.3.1 (iPhone11,8)",130685,US,99.55.204.166,unknown,COFFEE,Kelly Rowland,COFFEE,spotify:track:7GGlr1GkWjre2lo69N0rVk,,,,trackdone,trackdone,False,,False,1587269920548,False
2017-09-21T01:55:13Z,henwttch,"iOS 10.3.2 (iPhone8,1)",682,US,143.195.39.107,unknown,Caught in the Middle,Paramore,After Laughter,spotify:track:27zJBz0YnuZO69U69z96vd,,,,fwdbtn,fwdbtn,False,,False,0,False
2022-01-25T06:11:15Z,henwttch,"iOS 14.8.1 (iPhone11,8)",43157,US,207.237.209.35,unknown,Faceshopping - Money Mix,SOPHIE,OIL OF EVERY PEARL'S UN-INSIDES NON-STOP REMIX ALBUM,spotify:track:7p2UuZUwgke4lSW9B9mgwG,,,,playbtn,endplay,True,,False,1643090934548,False
2019-07-01T00:41:37Z,henwttch,"iOS 12.3.1 (iPhone9,1)",835,US,99.203.143.111,unknown,EARFQUAKE,"Tyler, The Creator",IGOR,spotify:track:5hVghJ4KaYES3BFUATCYn0,,,,fwdbtn,fwdbtn,True,,False,1561941696063,False
2017-11-01T18:47:52Z,henwttch,"iOS 10.3.2 (iPhone8,1)",258920,US,99.203.14.36,unknown,Glass & Patron,FKA twigs,M3LL155X,spotify:track:65fjGurFHOjy34CffnGzlA,,,,trackdone,trackdone,True,,False,1509561811927,False
2019-11-25T21:41:24Z,henwttch,"iOS 13.1.3 (iPhone11,8)",62219,US,147.126.10.156,unknown,Come To Mama,Lady Gaga,Joanne,spotify:track:5YWHg9507fUXvtdSW3x6cF,,,,trackdone,logout,True,,False,1574718019389,False
2019-05-13T08:01:31Z,henwttch,"iOS 12.2 (iPhone9,1)",172106,US,73.36.189.15,unknown,everytime,Ariana Grande,Sweetener,spotify:track:0WdR2AyLW1Drd3OUdwezM0,,,,trackdone,trackdone,True,,False,1557734318837,False
2020-02-28T07:37:53Z,henwttch,"iOS 13.3.1 (iPhone11,8)",448,US,147.126.10.156,unknown,Swingin' Spathiphyllums,Mort Garson,Mother Earth's Plantasia,spotify:track:6ngMpsODrDefCklCwdBEhT,,,,clickrow,endplay,False,,False,1582875472024,False
2019-09-25T05:14:49Z,henwttch,"iOS 12.4.1 (iPhone11,8)",111786,US,147.126.10.153,unknown,Higher,Rihanna,ANTI,spotify:track:1XrrzhGLErbkiwH5v3xww9,,,,trackdone,fwdbtn,False,,False,1569388342261,False
2019-07-28T02:51:54Z,henwttch,"iOS 12.3.1 (iPhone9,1)",84720,US,99.203.143.43,unknown,The Lion Sleeps Tonight,Billy Eichner,The Lion King,spotify:track:67rctxgNOXUYhKiS3cv0MT,,,,trackdone,trackdone,False,,False,1564282228455,False
2021-01-27T22:55:29Z,henwttch,"iOS 14.3 (iPhone11,8)",249066,US,108.204.107.107,unknown,Judas,Lady Gaga,Born This Way,spotify:track:7rr5DQM980mOF1UtIC4q6v,,,,trackdone,trackdone,True,,False,1611787878883,False
2022-02-15T19:07:31Z,henwttch,"iOS 14.8.1 (iPhone11,8)",576974,US,147.126.10.154,unknown,Billions,Caroline Polachek,Billions,spotify:track:4gsdYgnktO0jmKEVoL8kfm,,,,clickrow,trackdone,True,,False,1644945828991,False
2020-04-25T03:20:00Z,henwttch,"iOS 13.3.1 (iPhone11,8)",162000,US,99.55.204.166,unknown,Alone,Slayyyter,Slayyyter,spotify:track:7BRMf5NDCY6K0cHwNFyQev,,,,trackdone,trackdone,True,,False,1587784637779,False
2017-04-09T22:34:52Z,henwttch,"iOS 9.3.5 (iPhone8,1)",0,US,66.87.76.134,unknown,Beautiful Girls,Sean Kingston,Beautiful Girls,spotify:track:1hGy2eLcmC8eKx7qr1tOqx,,,,fwdbtn,fwdbtn,True,,False,0,False
2020-07-31T23:04:46Z,henwttch,"iOS 13.5.1 (iPhone11,8)",246298,US,108.204.107.107,unknown,Te Venero,ROSALÍA,Los Ángeles,spotify:track:5r3n7YYY1jtl8pqvZr1DAD,,,,trackdone,trackdone,True,,False,1596236439405,False
2021-05-16T06:42:44Z,henwttch,"iOS 14.4 (iPhone11,8)",266115,US,207.237.209.35,unknown,Simmer,Hayley Williams,Petals For Armor,spotify:track:2moHnkHTSXBe9KjvPSQJvg,,,,playbtn,trackdone,False,,False,1621147098725,False
2021-06-27T22:12:25Z,henwttch,"iOS 14.4 (iPhone11,8)",186440,US,207.237.209.35,unknown,Tears Dry On Their Own,Amy Winehouse,Back To Black,spotify:track:7MDfN1ldfTMtuXXdVz2Pzc,,,,trackdone,trackdone,True,,False,1624831757777,False
2019-09-18T17:00:36Z,henwttch,"iOS 12.4.1 (iPhone11,8)",1493,US,147.126.10.156,unknown,Met Before,Chairlift,Something,spotify:track:5tM8bGCajULBHqZ8SziYLe,,,,clickrow,endplay,False,,False,1568825025718,False
2020-03-29T02:51:22Z,henwttch,"iOS 13.3.1 (iPhone11,8)",178946,US,99.55.204.166,unknown,Heartthrob,Superfruit,Future Friends,spotify:track:6zJznQATy5aYSduaMgHIxA,,,,trackdone,trackdone,True,,False,1585450102715,False
2018-09-21T16:39:13Z,henwttch,"iOS 11.2.6 (iPhone9,1)",34140,US,147.126.10.153,unknown,Bickenhead,Cardi B,Invasion of Privacy,spotify:track:17Yq72h0p15OhCbZ5lJ5gd,,,,clickrow,endplay,False,,False,1537547917880,False
2021-12-15T04:04:46Z,henwttch,"iOS 14.8.1 (iPhone11,8)",151500,US,147.126.10.154,unknown,TOKYO DRIFT,C.ARLING,TOKYO DRIFT,spotify:track:0IW76d09KkL8CDnxuAfCaf,,,,trackdone,trackdone,False,,False,1639540934158,False
2020-07-11T02:30:51Z,henwttch,"iOS 13.5.1 (iPhone11,8)",32995,US,108.204.107.107,unknown,Icy,Kim Petras,Clarity,spotify:track:5uVRkwOe3DGXxeLhEXhonQ,,,,playbtn,endplay,False,,False,1594434618165,False
2022-01-08T04:14:23Z,henwttch,"iOS 14.8.1 (iPhone11,8)",1365,US,207.237.209.35,unknown,Rakata,Arca,KICK ii,spotify:track:0hp5IJ83YpnglsrvGfIhIN,,,,clickrow,endplay,True,,False,1641615262006,False
2020-10-23T22:35:44Z,henwttch,"iOS 13.7 (iPhone11,8)",141954,US,166.175.191.204,unknown,¡aquí yo mando!,Kali Uchis,¡aquí yo mando!,spotify:track:1kmFdSFT6kcyzdIq445Iww,,,,trackdone,trackdone,True,,False,1603492401399,False
2020-04-09T23:52:57Z,henwttch,"iOS 13.3.1 (iPhone11,8)",5823,US,99.55.204.166,unknown,Describe,Perfume Genius,Describe,spotify:track:7tkYoQ7xE0LnfCT7CUEQEj,,,,trackdone,backbtn,True,,False,1586474560753,False
2015-06-16T05:37:08Z,henwttch,"iOS 8.3 (iPhone5,3)",265586,US,67.184.131.189,unknown,Cellophane,Sia,1000 Forms Of Fear (Deluxe Version),spotify:track:519aJoW3Jb4wxPeTvigKXu,,,,trackdone,trackdone,True,False,False,0,False
2020-08-16T18:00:53Z,henwttch,"iOS 13.6 (iPhone11,8)",253560,US,166.175.56.15,unknown,Your Body Changes Everything,Perfume Genius,Set My Heart On Fire Immediately,spotify:track:0iG3mAyMzBJPelgMs5xUAj,,,,trackdone,trackdone,True,,False,1597600599228,False
2018-10-18T03:04:39Z,henwttch,"iOS 11.2.6 (iPhone9,1)",304760,US,147.126.10.153,unknown,Super Rich Kids,Frank Ocean,channel ORANGE,spotify:track:0725YWm6Z0TpZ6wrNk64Eb,,,,trackdone,trackdone,False,,False,1539831235001,False
2018-10-31T03:38:58Z,henwttch,"iOS 11.2.6 (iPhone9,1)",304760,US,99.203.142.178,unknown,Super Rich Kids,Frank Ocean,channel ORANGE,spotify:track:0725YWm6Z0TpZ6wrNk64Eb,,,,trackdone,trackdone,True,,False,1540956833040,False
2017-03-05T01:26:02Z,henwttch,"iOS 9.3.5 (iPhone8,1)",208400,US,66.87.77.238,unknown,Highway to Hell,AC/DC,Highway to Hell,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,,,,trackdone,trackdone,True,,False,0,False
2019-09-17T03:50:55Z,henwttch,"iOS 12.4.1 (iPhone11,8)",264373,US,147.126.10.21,unknown,Where Do We Go,Solange,A Seat at the Table,spotify:track:08MbvwVOZdMNESjkoVdXxE,,,,trackdone,trackdone,False,,False,1568691990693,False
2019-12-06T05:45:40Z,henwttch,"iOS 13.1.3 (iPhone11,8)",195174,US,147.126.10.21,unknown,Down With the Clique,Solange,When I Get Home,spotify:track:3803fF96TYnzkSMA0M0L5H,,,,trackdone,endplay,True,,False,1575610943099,False
2019-07-19T08:14:29Z,henwttch,"iOS 12.3.1 (iPhone9,1)",162353,US,99.203.143.116,unknown,FIND YOUR WAY BACK,Beyoncé,The Lion King: The Gift,spotify:track:65kk9CAAqFI3LWBEhUwVqd,,,,trackdone,trackdone,False,,False,1563523906351,False
2018-04-14T22:54:28Z,henwttch,"iOS 11.2.6 (iPhone9,1)",257653,US,99.203.14.159,unknown,Pretty Hurts,Beyoncé,BEYONCÉ [Platinum Edition],spotify:track:7lUA4P03AhwAw40JHkdyGr,,,,clickrow,trackdone,False,,False,1523746209699,False
2021-04-24T16:57:59Z,henwttch,"iOS 14.4 (iPhone11,8)",19306,US,166.175.58.110,unknown,Loveline Remix (feat. Dorian Electra and Petal Supply),Zolita,Loveline Remix (feat. Dorian Electra and Petal Supply),spotify:track:2Ljla3d99KvA8Vloag1FtT,,,,clickrow,endplay,False,,False,1619283459262,False
2019-05-23T01:42:39Z,henwttch,"iOS 12.2 (iPhone9,1)",38439,US,99.203.143.205,unknown,Daddy Lessons (feat. The Chicks),Beyoncé,Daddy Lessons (feat. The Chicks),spotify:track:7tTElNyvXsfFcxDXIiH5cm,,,,trackdone,fwdbtn,True,,False,1558575719565,False
2018-02-17T19:28:34Z,henwttch,"iOS 10.3.2 (iPhone8,1)",0,US,99.203.15.183,unknown,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana,Hannah Montana,spotify:track:6Z0F3Mqj7tq1CBZo5qMlUg,,,,fwdbtn,backbtn,False,,False,1518895711427,False
2018-06-22T05:44:38Z,henwttch,"iOS 11.2.6 (iPhone9,1)",228400,US,24.15.102.177,unknown,the light is coming (feat. Nicki Minaj),Ariana Grande,the light is coming,spotify:track:397Un0hOSVgAdLcIHpGAxp,,,,clickrow,trackdone,True,,False,1529645957497,False
2022-03-09T02:28:49Z,henwttch,"iOS 14.8.1 (iPhone11,8)",5433,US,207.237.209.35,unknown,Tears (feat. Caroline Polachek),Charli XCX,Pop 2,spotify:track:64xw3gXNMWv4wNXjF6tnXr,,,,clickrow,endplay,True,,False,1646792923738,False
2017-07-11T05:44:17Z,henwttch,"iOS 10.3.2 (iPhone8,1)",64148,US,76.16.21.11,unknown,Glass & Patron,FKA twigs,M3LL155X,spotify:track:65fjGurFHOjy34CffnGzlA,,,,trackdone,fwdbtn,True,,False,0,False
2021-02-12T20:49:50Z,henwttch,"iOS 14.4 (iPhone11,8)",5061,US,108.204.107.107,unknown,EARFQUAKE,"Tyler, The Creator",IGOR,spotify:track:5hVghJ4KaYES3BFUATCYn0,,,,clickrow,endplay,True,,False,1613162984286,False
2018-10-26T02:27:28Z,henwttch,"iOS 11.2.6 (iPhone9,1)",172106,US,147.126.10.153,unknown,everytime,Ariana Grande,Sweetener,spotify:track:0WdR2AyLW1Drd3OUdwezM0,,,,trackdone,trackdone,True,,False,1540520675323,False
2020-07-23T15:57:38Z,henwttch,"iOS 13.5.1 (iPhone11,8)",119480,US,108.204.107.107,unknown,The Fire,Imogen Heap,Ellipse,spotify:track:7wUS29aCKBN3zx1hlRBcxQ,,,,trackdone,trackdone,False,,False,1595519738078,False
2018-07-03T19:32:16Z,henwttch,"iOS 11.2.6 (iPhone9,1)",196786,US,24.15.102.177,unknown,Roman Reloaded,Nicki Minaj,Pink Friday ... Roman Reloaded,spotify:track:6lsz1J2DNwWpjb6PZ7pGap,,,,trackdone,trackdone,True,,False,1530646139053,False
2022-02-04T04:24:30Z,henwttch,"iOS 14.8.1 (iPhone11,8)",105088,US,207.237.209.35,unknown,Moody! (feat. Saba),Jean Deaux,Watch This!,spotify:track:3GH8eacML602pwvPdKiLAc,,,,trackdone,trackdone,False,,False,1643948564062,False
2022-08-24T22:38:38Z,henwttch,"iOS 15.6 (iPhone11,8)",299829,US,107.77.209.155,unknown,THIQUE,Beyoncé,RENAISSANCE,spotify:track:1LCm0lFnEsxR2oPqyHLGX9,,,,trackdone,trackdone,True,,False,1661380417563,False
2017-12-30T01:43:08Z,henwttch,"iOS 10.3.2 (iPhone8,1)",3668,US,24.15.102.177,unknown,Halo,Beyoncé,I AM...SASHA FIERCE,spotify:track:3ERa3mEeOnrh2Mc47qM6T1,,,,fwdbtn,fwdbtn,True,,False,1514598183990,False
2017-02-28T02:39:44Z,henwttch,"iOS 9.3.5 (iPhone8,1)",170282,US,66.87.76.157,unknown,Ghosts,V V Brown,Samson & Delilah,spotify:track:0yt93YF3mpmCzBITxx6U0D,,,,fwdbtn,trackdone,True,,False,0,False
2020-09-11T23:34:55Z,henwttch,"iOS 13.6.1 (iPhone11,8)",275200,US,108.204.107.107,unknown,DJ Every Night,A. G. Cook,7G,spotify:track:0pBT09wZfUHe4sBQov94Y6,,,,trackdone,trackdone,False,,False,1599867019772,False
2020-01-22T08:09:20Z,henwttch,"iOS 13.3 (iPhone11,8)",178676,US,147.126.10.21,unknown,Swingin' Spathiphyllums,Mort Garson,Mother Earth's Plantasia,spotify:track:6ngMpsODrDefCklCwdBEhT,,,,trackdone,trackdone,False,,False,1579680380527,False
2022-05-11T17:30:54Z,henwttch,"iOS 15.4.1 (iPhone11,8)",232933,US,207.237.209.35,unknown,Unlock it (Lock It) - feat. Kim Petras and Jay Park,Charli XCX,Pop 2,spotify:track:3qGHAKgjQruzj6doKkyEb5,,,,playbtn,trackdone,True,,False,1652290021905,False
2018-05-29T03:59:05Z,henwttch,"iOS 11.2.6 (iPhone9,1)",204946,US,99.203.143.36,unknown,Hollywood - Single Version,MARINA,The Family Jewels,spotify:track:4mPWSBeODwdMmlQCnFrpkU,,,,trackdone,trackdone,False,,False,1527566140014,False
2019-09-12T04:36:54Z,henwttch,"iOS 12.4.1 (iPhone11,8)",831,US,166.170.223.140,unknown,"Livin' in the Sunlight, Lovin' in the Moon Light",Tiny Tim,God Bless Tiny Tim,spotify:track:1PmXm1881bonBI1AlG5uaH,,,,fwdbtn,fwdbtn,True,,False,1568263012716,False
2021-01-05T21:57:00Z,henwttch,"iOS 14.2 (iPhone11,8)",6617,US,108.204.107.107,unknown,Good Form,Nicki Minaj,Queen,spotify:track:5AHu27TVFUg0ANQUrFDMr0,,,,appload,endplay,True,,False,1609883383999,False
2020-03-29T04:57:52Z,henwttch,"iOS 13.3.1 (iPhone11,8)",158853,US,99.55.204.166,unknown,Then He Kissed Me,The Crystals,Wall of Sound: The Very Best of Phil Spector 1961-1966,spotify:track:5usNPz6U1acDrkUYekGYDY,,,,trackdone,trackdone,True,,False,1585457712512,False
2020-08-06T21:38:15Z,henwttch,"iOS 13.5.1 (iPhone11,8)",172626,US,108.204.107.107,unknown,Amor Prohibido,Selena,Amor Prohibido,spotify:track:1kCewNSs909Xj1naXr36X8,,,,clickrow,trackdone,True,,False,1596749722938,False
2018-01-08T01:10:45Z,henwttch,"iOS 10.3.2 (iPhone8,1)",217288,US,99.203.143.189,unknown,Finesse - Remix; feat. Cardi B,Bruno Mars,Finesse (Remix) [feat. Cardi B],spotify:track:3Vo4wInECJQuz9BIBMOu8i,,,,clickrow,trackdone,False,,False,1515373625704,False
2022-01-15T01:41:17Z,henwttch,"iOS 14.8.1 (iPhone11,8)",2346,US,162.254.121.252,unknown,tears in the club (feat. the weeknd),FKA twigs,CAPRISONGS,spotify:track:1GsSM1Fju5J1Fsu51jEsTg,,,,backbtn,fwdbtn,False,,False,1642210874199,False
2017-09-16T04:39:30Z,henwttch,"iOS 10.3.2 (iPhone8,1)",299656,US,99.203.14.79,unknown,Obsolete,Regina Spektor,Remember Us to Life,spotify:track:1Wdx14cC9yOC7eMa8Rl8x1,,,,trackdone,endplay,True,,False,0,False
2020-03-15T00:36:04Z,henwttch,"iOS 13.3.1 (iPhone11,8)",223986,US,147.126.10.21,unknown,Super Natural (feat. Carly Rae Jepsen),Danny L Harle,Super Natural (feat. Carly Rae Jepsen),spotify:track:1tODhJU9HBb1ScNMXxZY1A,,,,trackdone,trackdone,True,,False,1584232339847,False
2022-01-24T23:10:10Z,henwttch,"iOS 14.8.1 (iPhone11,8)",168989,US,147.126.10.154,unknown,Barbie Boy (feat. Sega Bodega),Dorian Electra,My Agenda (Deluxe),spotify:track:0Nyga6wz4qHJWggoW4Q0LD,,,,trackdone,trackdone,False,,False,1643065640648,False
2018-07-07T20:31:11Z,henwttch,"iOS 11.2.6 (iPhone9,1)",1625,US,24.15.102.177,unknown,Money Bag,Cardi B,Invasion of Privacy,spotify:track:1vBeIXlzbAieGoDqInav5j,,,,trackerror,fwdbtn,True,,False,1530995469063,False
2021-01-28T04:15:27Z,henwttch,"iOS 14.3 (iPhone11,8)",151720,US,108.204.107.107,unknown,Gimme What I Want,Miley Cyrus,Plastic Hearts,spotify:track:4v8jmsVox8VwU5js3JHOJZ,,,,trackdone,trackdone,True,,False,1611807174972,False
2019-09-12T01:13:36Z,henwttch,"iOS 12.4.1 (iPhone11,8)",205567,US,147.126.10.129,unknown,Belly of the Beat,Grimes,Art Angels,spotify:track:35OppZQwLS8hpxIom3LGHz,,,,trackdone,trackdone,False,,False,1568250610315,False
2020-07-09T00:03:49Z,henwttch,"iOS 13.5.1 (iPhone11,8)",148576,US,108.204.107.107,unknown,Watch,Arca,KiCk i,spotify:track:7dXD5KXxYVTpAv6Bcsp85c,,,,trackdone,trackdone,False,,False,1594252879949,False
2021-01-16T14:53:28Z,henwttch,"iOS 14.3 (iPhone11,8)",129370,US,108.204.107.107,unknown,TKN (feat. Travis Scott),ROSALÍA,TKN (feat. Travis Scott),spotify:track:4w47S36wQGBhGg073q3nt7,,,,trackdone,trackdone,True,,False,1610808678211,False
2018-04-28T23:29:34Z,henwttch,"iOS 11.2.6 (iPhone9,1)",998,US,24.15.102.177,unknown,She Loves Control,Camila Cabello,Camila,spotify:track:5HwnezK198pJCEj1l2Adjy,,,,fwdbtn,fwdbtn,True,,False,1524958173187,False
2021-05-11T01:13:51Z,henwttch,"iOS 14.4 (iPhone11,8)",19798,US,207.237.209.35,unknown,anthems,Charli XCX,how i'm feeling now,spotify:track:2ljvO8ZpKFMT3HXwCjW4Yw,,,,trackdone,endplay,True,,False,1620695609546,False
2017-08-23T16:28:13Z,henwttch,"iOS 10.3.2 (iPhone8,1)",173986,US,143.195.39.107,unknown,Met Before,Chairlift,Something,spotify:track:5tM8bGCajULBHqZ8SziYLe,,,,clickrow,trackdone,True,,False,0,False
2016-07-22T18:19:47Z,henwttch,"iOS 9.3.2 (iPhone8,1)",47266,US,67.184.131.189,unknown,Born To Be A Winner,Pokémon,Pokemon X - Ten Years Of Pokemon,spotify:track:0DrNcNwJLqeh0Q2stBbULc,,,,trackdone,trackdone,True,,False,0,False
2018-04-13T17:11:43Z,henwttch,"iOS 11.2.6 (iPhone9,1)",4040,US,99.203.14.217,unknown,Space Bootz,Miley Cyrus,Miley Cyrus & Her Dead Petz,spotify:track:66huBJ9AKGOV4H4C71crGh,,,,clickrow,endplay,False,,False,1523638740453,False
2019-11-12T02:45:18Z,henwttch,"iOS 13.1.3 (iPhone11,8)",254773,US,107.77.206.119,unknown,Come To Mama,Lady Gaga,Joanne,spotify:track:5YWHg9507fUXvtdSW3x6cF,,,,clickrow,trackdone,False,,False,1573526464138,False
2021-02-11T16:27:32Z,henwttch,"iOS 14.4 (iPhone11,8)",266200,US,166.175.189.121,unknown,1979 - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness,spotify:track:5QLHGv0DfpeXLNFo7SFEy1,,,,trackdone,trackdone,True,,False,1613060584953,False
2019-11-09T04:22:00Z,henwttch,"iOS 13.1.3 (iPhone11,8)",191113,US,147.126.10.21,unknown,Blame It on Your Love (feat. Lizzo),Charli XCX,Blame It on Your Love,spotify:track:1MfuskV4ODUp14C2dnyPgW,,,,fwdbtn,trackdone,True,,False,1573273129864,False
2019-01-09T01:46:33Z,henwttch,"iOS 11.2.6 (iPhone9,1)",169042,US,24.15.102.177,unknown,Phone,Lizzo,Phone,spotify:track:61yntOSHzW2kTeEsLhOH9c,,,,clickrow,trackdone,False,,False,1546998224742,False
2019-03-13T04:33:27Z,henwttch,"iOS 12.1.2 (iPhone9,1)",209053,US,147.126.10.153,unknown,Favorite,Nicki Minaj,The Pinkprint,spotify:track:6QfIzJJ4N6JAOisCusxWgV,,,,trackdone,endplay,False,,False,1552451396580,False
2021-04-03T23:20:34Z,henwttch,"iOS 14.4 (iPhone11,8)",183070,US,108.204.107.107,unknown,Overdrive,Conan Gray,Overdrive,spotify:track:3QyoC6OvQUmpQwQZ18iaTs,,,,clickrow,trackdone,False,,False,1617491850992,False
2018-08-31T16:45:20Z,henwttch,"iOS 11.2.6 (iPhone9,1)",162495,US,147.126.10.153,unknown,Bickenhead,Cardi B,Invasion of Privacy,spotify:track:17Yq72h0p15OhCbZ5lJ5gd,,,,trackdone,endplay,True,,False,1535733755720,False
